"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2013","2013",1078,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2014","2014",931,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2015","2015",872,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2016","2016",874,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2017","2017",801,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2018","2018",718,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2019","2019",620,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2020","2020",394,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ITA","Italy","2021","2021",382,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2010","2010",469,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2011","2011",473,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2012","2012",447,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2013","2013",484,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2014","2014",455,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2015","2015",428,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2016","2016",437,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2017","2017",413,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2018","2018",377,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2019","2019",333,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2020","2020",345,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","JPN","Japan","2021","2021",315,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2010","2010",214,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2011","2011",273,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2012","2012",201,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2013","2013",192,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2014","2014",265,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2015","2015",202,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2016","2016",216,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2017","2017",170,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2018","2018",176,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2019","2019",182,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2020","2020",156,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","KOR","Korea","2021","2021",153,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2010","2010",8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2011","2011",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2012","2012",8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2013","2013",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2014","2014",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2015","2015",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2016","2016",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2017","2017",6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2018","2018",4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2019","2019",4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2020","2020",7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","LUX","Luxembourg","2021","2021",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2010","2010",11374,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2011","2011",11125,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2012","2012",12207,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2013","2013",11430,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2014","2014",11057,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2015","2015",13135,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2016","2016",14053,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2017","2017",15086,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2018","2018",17522,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2019","2019",17474,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2020","2020",10417,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2021","2021",15903,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","MEX","Mexico","2022","2022",16791,"E","Estimated value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2010","2010",323,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2011","2011",268,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2012","2012",302,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2013","2013",276,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2014","2014",221,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2015","2015",257,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2016","2016",212,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2017","2017",203,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2018","2018",184,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2019","2019",164,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2020","2020",152,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NLD","Netherlands","2021","2021",107,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2010","2010",33,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2011","2011",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2012","2012",21,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2013","2013",20,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2014","2014",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2015","2015",14,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2016","2016",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2017","2017",17,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2018","2018",21,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2019","2019",21,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2020","2020",16,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2021","2021",17,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NZL","New Zealand","2022","2022",22,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2010","2010",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2011","2011",19,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2012","2012",25,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2013","2013",28,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2014","2014",45,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2015","2015",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2016","2016",22,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2017","2017",14,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2018","2018",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2019","2019",19,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2020","2020",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","NOR","Norway","2021","2021",23,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2010","2010",173,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2011","2011",184,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2012","2012",157,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2013","2013",162,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2014","2014",148,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2015","2015",128,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2016","2016",102,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2017","2017",109,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2018","2018",111,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2019","2019",95,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2020","2020",49,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","POL","Poland","2021","2021",44,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2010","2010",767,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2011","2011",654,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2012","2012",624,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2013","2013",527,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2014","2014",384,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2015","2015",345,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2016","2016",382,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2017","2017",296,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2018","2018",261,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","PRT","Portugal","2019","2019",188,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2010","2010",2,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2011","2011",4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2012","2012",7,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2013","2013",6,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2014","2014",4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2015","2015",8,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2016","2016",10,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2017","2017",9,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2018","2018",11,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2019","2019",3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2020","2020",4,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","SVK","Slovak Republic","2021","2021",3,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2010","2010",1456,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2011","2011",1293,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2012","2012",1175,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2013","2013",858,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2014","2014",678,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2015","2015",607,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2016","2016",539,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2017","2017",510,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2018","2018",367,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2019","2019",250,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2020","2020",330,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ESP","Spain","2021","2021",185,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2010","2010",166,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2011","2011",135,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2012","2012",98,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2013","2013",105,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2014","2014",78,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2015","2015",64,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2016","2016",70,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2017","2017",71,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2018","2018",64,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2019","2019",70,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2020","2020",42,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHE","Switzerland","2021","2021",34,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2010","2010",60,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2011","2011",81,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2012","2012",95,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2013","2013",96,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2014","2014",125,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2015","2015",118,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2016","2016",99,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2017","2017",121,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2018","2018",108,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2019","2019",112,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2020","2020",46,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","TUR","Türkiye","2021","2021",80,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2010","2010",665,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2011","2011",419,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2012","2012",435,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2013","2013",347,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2014","2014",370,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2015","2015",404,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2016","2016",301,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2017","2017",264,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2018","2018",255,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2019","2019",269,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2020","2020",171,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","GBR","United Kingdom","2021","2021",177,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2010","2010",28187,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2011","2011",26333,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2012","2012",25279,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2013","2013",24104,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2014","2014",19739,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2015","2015",18571,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2016","2016",18338,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2017","2017",17745,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2018","2018",17142,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2019","2019",16450,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","USA","United States","2020","2020",14288,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2010","2010",41226,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2011","2011",43225,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2012","2012",43004,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2013","2013",43850,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2014","2014",42623,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2015","2015",41519,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2016","2016",39916,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2017","2017",39095,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2018","2018",38627,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2019","2019",38327,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2020","2020",30638,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","BRA","Brazil","2021","2021",35246,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2010","2010",702,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2011","2011",1028,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2012","2012",934,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2013","2013",975,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2014","2014",1018,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2015","2015",1067,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2016","2016",1112,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2017","2017",1229,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2018","2018",1425,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2019","2019",1288,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2020","2020",1519,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2021","2021",1762,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CHL","Chile","2022","2022",1895,"P","Provisional value"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2010","2010",26,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2011","2011",38,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2012","2012",36,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2013","2013",26,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2014","2014",18,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2015","2015",18,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2016","2016",40,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2017","2017",20,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2018","2018",25,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2019","2019",30,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2020","2020",23,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","EST","Estonia","2021","2021",12,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2010","2010",40,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","ISR","Israel","2011","2011",55,,
